StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q11_5_TEXT,Q12,Q12_6_TEXT,Q13,Q14_0_GROUP,Q14_0_1_RANK,Q14_0_2_RANK,Q14_0_3_RANK,Q14_0_4_RANK,Q14_0_5_RANK,Q14_0_6_RANK,Q14_0_7_RANK,Q14_0_8_RANK,Q14_0_9_RANK,Q14_0_10_RANK,Q14_0_11_RANK,Q14_0_12_RANK,Q14_0_13_RANK,Q14_0_14_RANK,Q14_0_15_RANK,Q14_0_16_RANK,Q14_0_17_RANK,Q14_0_18_RANK,Q14_0_19_RANK,Q14_0_20_RANK,Q14_0_21_RANK,Q14_0_22_RANK,Q14_0_23_RANK,Q14_0_24_RANK,Q14_0_25_RANK,Q14_0_26_RANK,Q14_0_27_RANK,Q14_0_28_RANK,Q14_0_29_RANK,Q14_0_30_RANK,Q14_0_31_RANK,Q14_0_32_RANK,Q14_0_33_RANK,Q15,Q16,Q16_7_TEXT,Q17,Q17_7_TEXT,Q18,Q19,Q20,Q21_1,Q21_2,Q21_3,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,combined column,combined column,combined column,combined column,Q31,Q31_17_TEXT,Q32,Q32_10_TEXT,Q33,Q34,,Q35,Q35_10_TEXT,Q36,Q36_10_TEXT,Q37,Q37_6_TEXT,Q38,Q39,calculated column,Q40,Q41,Q42,Q43,Q43_6_TEXT,Q44,Q45,Q45_7_TEXT,Q46,combined column,Q47,Q48,Q49,Q49_2_TEXT,Q50,Q51,Q51_9_TEXT,Q52,Q53,Q54,Q55,Q56,Q57_1,Q57_2,Q57_3,Q57_4,Q58,Q58_5_TEXT,Q59,Q60,Q61,Q61_5_TEXT,Q62,Q63,combined column,Q63_2_TEXT,Q64,Q64_9_TEXT,Q65,Q66,Q67,Q68,Q69,Q70,combined column,Q70_9_TEXT,Q71,Q72,combined column,Q72_9_TEXT,Q73,Q74,Combined column,Q74_9_TEXT
2/3/2019 9:58,2/3/2019 9:59,IP Address,174.199.0.10,12,50,FALSE,2/10/2019 9:59,R_57RCNNP4avYjMVb,,I would like to proceed with the survey.,Yes,,,Yes,,,6278,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2019 18:56,2/5/2019 19:07,IP Address,71.240.114.34,100,659,TRUE,2/5/2019 19:07,R_21jFlqaIkbf9FvE,,I would like to proceed with the survey.,Yes,,,No,3,1,16327,2017,Less than $5000,None of these.,,1020 trays/flats,,28,"Pea Shoots,Other,Radish,Sunflower,Kale",4,1,,3,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,2,"Livestock or animal products,Other plants or crops","Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings",,Eggs,,Trays on stacked shelves,Indoors- residential,No,,,,,,,,,,,Yes,,Sphagnum peat,"Perlite,Vermiculite",none,"Perlite,Sphagnum peat,Vermiculite","Perlite,Sphagnum peat,Vermiculite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,No,No testing,,Refrigerator or cooler,Yes. List varieties soaked.,"Pea Shoots
Sunflower Shoots",No,,,Yes,"Before handling seeds,Before harvesting,Before packaging",No,,,Once a month,Never,Never,Once a week,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Plastic,,8,Yes,"Sunflower,Peas","sunflower, peas",,,Yes,It's written on the label,None of these,,No,,,,Bachelors degree,"Internet (websites or videos),Informally from other growers","Internet (websites or videos),Informally from other growers",,Yes,National Restaurant Association ServSafe Course / Certification,National Restaurant Association ServSafe Course / Certification,
2/5/2019 20:18,2/5/2019 20:36,IP Address,99.45.121.190,100,1054,TRUE,2/5/2019 20:36,R_2D0mqfkt9s6MN70,,I would like to proceed with the survey.,Yes,,,No,4,4,60119,2014,$10000 - $24999,None of these.,,pounds,,40,"Other,Mustard,Cabbage,Mizuna,Kale",,,,,,,3,,,5,,2,,,,,,,,,,,,,,4,,,,,,,1,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Seedlings",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,50,0,,,,,,,,No,Yes,Peat moss,Perlite,Manure,"Manure,Peat Moss,Perlite","Manure,Peat Moss,Perlite",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,No,Untreated,,No,No testing,,Refrigerator or cooler,No,,No,,,Yes,"Before packaging,At random times",Yes,Disposable,While packaging,2-4 times a week,2-4 times a week,,Never,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,Yes,"Other,Mustard,Cabbage,Mizuna,Kale",All,,,Yes,It is verbally communicated at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Some high school,Other,Farming experience,worked on farm that grew microgreens,Yes,On-the-job training,On-the-job training,
2/6/2019 8:59,2/6/2019 9:20,IP Address,24.34.151.130,100,1237,TRUE,2/6/2019 9:20,R_3DjUMUYDd0PF55n,,I would like to proceed with the survey.,Yes,,,No,6,3,5735,2013,$5000 - $9999,Other,CAPS Vermont,pounds,,30,"Daikon,Radish,Pea Shoots,Arugula,Basil",,3,,2,,,,5,,,1,,,4,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Container farm (not stacked),Indoors- residential,Yes,0,60,75,,,,,,,,No,Yes,"Peat moss,Wood fiber",Perlite,Manure,"Manure,Peat Moss,Perlite,Wood fiber","Manure,Peat Moss,Perlite,Wood fiber",,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,Yes,Tested but unknown frequency,I do not know.,Refrigerator or cooler,Yes. List varieties soaked.,peas,No,,,Yes,Before harvesting,No,,,2-4 times a week,Once a month,Never,Never,Cut with scissors/knife,,,Refrigerator/Cooler,Other,compostable plastic,6,Yes,Radish,radish,,,No,,None of these,,No,Employee Food Safety Training,Employee Food Safety Training,,Bachelors degree,Internet (websites or videos),Internet (websites or videos),,Yes,Other,Another training course,Caps Vt workshop
2/7/2019 7:30,2/7/2019 7:32,IP Address,12.159.160.137,16,96,FALSE,2/14/2019 7:32,R_2U0jutub2Nh0599,,I would like to proceed with the survey.,Yes,,,No,20,3,21161,2015,Less than $5000,"Certified Organic,Good Agricultural Practices (GAP) Audit,A third-party sustainability certification",,pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2019 17:24,2/10/2019 17:26,IP Address,174.192.16.71,18,114,FALSE,2/17/2019 17:27,R_1hGSd2MLooIFclK,,I would like to proceed with the survey.,Yes,,,No,3,3,13365,2015,$5000 - $9999,None of these.,,1020 trays/flats,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2019 21:00,2/10/2019 21:05,IP Address,73.53.138.190,100,295,TRUE,2/10/2019 21:05,R_3Mtbbpbq7G2mPmq,,I would like to proceed with the survey.,Yes,,,Yes,,,32218,2018,Less than $5000,None of these.,,ounces,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs",,,,Trays on stacked shelves,Indoors- residential,Yes,40,75,,,,,,,,,No,Yes,Coco coir,none,none,Coco Coir,Coco Coir,,,,,,,,,,,We compost it.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Municipal water,,No,Untreated,,Yes,Tested but unknown frequency,I do not know.,Room temperature,No,,No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging,At random times",No,,,Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,8,No,None,,,,Yes,It's written on the label,None of these,,No,Soil or Growth Media Testing,Soil or Growth Media Testing,,Some college,Internet (websites or videos),Internet (websites or videos),,Yes,On-the-job training,On-the-job training,
2/24/2019 15:48,2/24/2019 15:49,IP Address,76.183.132.206,16,79,FALSE,3/3/2019 15:49,R_1M4orf6cyhRiTqF,,I would like to proceed with the survey.,Yes,,,No,5,4,76039,2015,Prefer Not to Answer,Good Agricultural Practices (GAP) Audit,,pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2019 6:45,2/26/2019 6:47,IP Address,88.156.136.238,100,131,TRUE,2/26/2019 6:47,R_0lyzun5uSfdA8Vz,,I would like to proceed with the survey.,No,Poland,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2019 11:49,3/2/2019 11:50,IP Address,93.103.148.114,100,31,TRUE,3/2/2019 11:50,R_2v8iPNBLHCC55NG,,I would like to proceed with the survey.,No,Slovenia,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2019 5:48,3/3/2019 5:57,IP Address,66.87.144.129,100,547,TRUE,3/3/2019 5:57,R_1N4v1ZNOEsiqbmx,,I would like to proceed with the survey.,Yes,,,No,3,3,55371,2017,$5000 - $9999,None of these.,,1020 trays/flats,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Livestock or animal products,Other plants or crops","Vegetables eaten raw (such as lettuce),Fresh herbs,Edible flowers",,"Beef,Chicken,Pork,Eggs",,Trays on stacked shelves,Indoors- residential,Yes,40,74,0,,,,,,,,No,Yes,"Coco coir,Peat moss",Vermiculite,none,"Coco Coir,Peat Moss,Vermiculite","Coco Coir,Peat Moss,Vermiculite",,,,,,,,,,,We compost it.,,Yes,4 times per year,4,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,No,Untreated,,Yes,Once per year,Once per year,Room temperature,Yes. List varieties soaked.,"Sunflower, pea, bean, corn, nasturtium",Yes,Other:,We do not use harsh chemicals only food grade hp,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,"While harvesting,While packaging",Daily or more,Daily or more,Daily or more,2-4 times a week,"Cut with scissors/knife,Living Tray",,Refrigerator/Cooler,Refrigerator/Cooler,Biodegradable plastic,,0,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,No,"Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures","Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures",,Bachelors degree,"Internet (websites or videos),A commercial grow kit","Internet (websites or videos),A commercial kit",,No,No food safety training,No food safety training,
3/13/2019 13:19,3/13/2019 13:28,IP Address,72.160.224.198,100,577,TRUE,3/13/2019 13:28,R_XhLPHk4oGviuW6R,,I would like to proceed with the survey.,Yes,,,No,7,5,54601,2017,$5000 - $9999,None of these.,,1020 trays/flats,,30,"Pea Shoots,Arugula,Radish,Broccoli,Sunflower",5,1,,3,,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,69,0,,,,,,,,No,Yes,"Coco coir,Peat moss","Perlite,Vermiculite",none,"Coco Coir,Peat Moss,Perlite,Vermiculite","Coco Coir,Peat Moss,Perlite,Vermiculite",,,,,,,,,,,We compost it.,,Yes,2 times per year,2,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)","Well/Groundwater,Collected rainwater",,Yes,"Reverse osmosis,Ultraviolet light",,Yes,Once per year,Once per year,Refrigerator or cooler,Yes. List varieties soaked.,"Pea, sunflower",No,,,I do not know.,"Before harvesting,Before packaging,At random times",No,,,Daily or more,2-4 times a week,2-4 times a week,,"Cut with scissors/knife,Living Tray",,Room temperature,Refrigerator/Cooler,Plastic,,3,No,None,,,,Yes,"It's written on the label,It is verbally communicated at the point of sale",None of these,,No,"Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures","Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures",,Bachelors degree,"Informally from other growers,Workshop or class","Informally from other growers,Workshop or class",,No,No food safety training,No food safety training,
3/13/2019 14:35,3/13/2019 14:35,IP Address,94.66.59.70,100,22,TRUE,3/13/2019 14:35,R_3hm843ZJmgGq1o6,,I would like to proceed with the survey.,No,Greece,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2019 14:45,3/13/2019 14:54,IP Address,67.190.213.59,100,529,TRUE,3/13/2019 14:54,R_1nOVLVMduGBVRC8,,I would like to proceed with the survey.,Yes,,,No,32,3,32046,2018,Less than $5000,"Good Agricultural Practices (GAP) Audit,A third-party sustainability certification,Other",SQF L3,pounds,,32,"Kohlrabi,Mizuna",,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Fresh herbs,Seedlings",,,,Container farm (not stacked),Indoors- commercial,Yes,,0,0,,,,,,,,No,Yes,,,,,,,,,,,,,,,,We throw it away.,,No,No testing,0,,,"Bottom watering or drip irrigation
(Water does not touch microgreens)",Well/Groundwater,,Yes,Chlorine filter,,Yes,Once per year,Once per year,Room temperature,Yes. List varieties soaked.,"Kholrabi
Mizuna",Yes,Hydrogen peroxide,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While watering,While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Biodegradable plastic,,24,No,None,,,,Yes,It's written on the label,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls","Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls",,Bachelors degree,"Internet (websites or videos),Books or magazines","Internet (websites or videos),Books or magazines",,Yes,"On-the-job training,National Restaurant Association ServSafe Course / Certification,Produce Safety Alliance","On-the-job training,National Restaurant Association ServSafe Course / Certification,Produce Safety Alliance",
3/13/2019 14:52,3/13/2019 14:54,IP Address,86.86.118.22,100,121,TRUE,3/13/2019 14:54,R_3kcirmUyvNjUtZe,,I would like to proceed with the survey.,No,The Netherlands and different other countries,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2019 15:12,3/13/2019 15:14,IP Address,82.132.238.232,100,101,TRUE,3/13/2019 15:14,R_3saKNDP2mwAKszT,,I would like to proceed with the survey.,No,UK,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2019 15:26,3/13/2019 15:53,IP Address,64.191.89.82,100,1623,TRUE,3/13/2019 15:53,R_9NrMp06mPKsGC9H,,I would like to proceed with the survey.,Yes,,,No,350,275,92069,1995,Greater than $50000,Other,Have CCOF Organic Certification for a section of our production. We do not sell any as organic. Our crops are all hydroponic which cannot actually be organic. No soil means no organic. ,1010 trays/flats,,450000,"Radish,Cabbage,Basil,Daikon,Rapini",,,,1,,,2,3,5,,4,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,Edible flowers,,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,0,0,0,,,,,,,,No,Yes,Peat moss,Perlite,none,"Peat Moss,Perlite,Other","Peat Moss,Perlite,Other",,,,,,,,,,,Other,sold,Yes,4 times per year,4,,,"Overhead watering
(Water touches microgreens.)","Well/Groundwater,Municipal water",,No,Untreated,,Yes,More than 4 times per year,More than 4 times per year,Refrigerator or cooler,,,,,,Yes,"Before harvesting,Before packaging",Yes,Disposable,"While harvesting,While packaging",Daily or more,Daily or more,Daily or more,Once a month,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,2,,,,,,,,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls,Other","Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls,GFSI",GFSI ,Associates degree,Other,Farming experience,None of the above existed in 1995. I applied the growing methods used for growing plugs to create microgreens. ,Yes,Other,GFSI Training,We are third party audited for GFSI. This requires training which is provided by professional companies. 
3/13/2019 21:05,3/13/2019 21:08,IP Address,24.63.222.120,18,183,FALSE,3/20/2019 21:08,R_1GxIhbD0dbrMC62,,I would like to proceed with the survey.,Yes,,,No,5,3,5845,2014,Prefer Not to Answer,None of these.,,1020 trays/flats,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019 2:56,3/14/2019 3:00,IP Address,178.232.132.195,18,184,FALSE,3/21/2019 3:00,R_2PAxfoozbRQ9NOh,,I would like to proceed with the survey.,Yes,,,No,3,3,4321,2015,Greater than $50000,None of these.,,Other,Pots,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019 5:04,3/14/2019 5:13,IP Address,47.31.144.101,100,510,TRUE,3/14/2019 5:13,R_1ieePyHzoo1PG2z,,I would like to proceed with the survey.,No,India,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019 8:25,3/14/2019 8:59,IP Address,96.75.101.25,100,2016,TRUE,3/14/2019 8:59,R_eRKv9GGZrLsEoxz,,I would like to proceed with the survey.,Yes,,,No,20,15,80214,2015,Prefer Not to Answer,Good Agricultural Practices (GAP) Audit,,ounces,,2100,"Cilantro,Pea Tendrils,Sunflower,Mustard,Beet",3,,2,,,,,,,,,4,,,,5,,,,,,,1,,,,,,,,,,,Other plants or crops,Vegetables eaten raw (such as lettuce),,,,Hydroponics,Indoors- commercial,Yes,0,0,0,,,,,,,,,,Corn mats,none,none,,,,,,No,Yes,Corn mats,,Corn Mats,,,We compost it.,,Yes,Testing freq unknown,1,,,,Municipal water,,Yes,"Sediment / solids filter,Ultraviolet light",,Yes,More than 4 times per year,More than 4 times per year,Room temperature,Yes. List varieties soaked.,"Pea Tendril, Popcorn, ",No,,,Yes,"Before handling seeds,Before watering,Before harvesting,Before packaging",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While watering,While harvesting,While packaging,While selling to customers",Daily or more,Daily or more,Daily or more,Daily or more,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,It's written on the label,None of these,,Yes,"Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls","Employee Food Safety Training,Cleaning,Water Testing,Soil or Growth Media Testing,Shipping and/or Recieving,Standard Operating Procedures,Recalls",,Bachelors degree,Informally from other growers,Informally from other growers,,Yes,"On-the-job training,A lecture-based training at work,National Restaurant Association ServSafe Course / Certification","On-the-job training,A lecture-based training at work,National Restaurant Association ServSafe Course / Certification",
3/14/2019 9:09,3/14/2019 9:16,IP Address,99.172.154.57,47,407,FALSE,3/21/2019 9:17,R_XugkRCsTaYGHRw5,,I would like to proceed with the survey.,Yes,,,Yes,,,32220,2010,$25000 - $49999,Good Agricultural Practices (GAP) Audit,,pounds,,3200,"Sunflower,Pea Shoots,Radish,Cabbage,Arugula",1,2,,3,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Fresh herbs",,,,Hydroponics,Indoors- commercial,Yes,0,0,0,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019 11:50,3/14/2019 12:03,IP Address,68.153.244.250,100,751,TRUE,3/14/2019 12:03,R_3HtA6jQBDQDAyfu,,I would like to proceed with the survey.,Yes,,,No,3,3,28806,1995,$25000 - $49999,None of these.,,ounces,,300,"Other,Pea Shoots,Arugula,Mustard,Basil",,2,,,,,,5,,,,4,,3,,,,,,,,,,,,,,,,,,,1,Other plants or crops,"Vegetables eaten raw (such as lettuce),Fresh herbs,Edible flowers",,,,Hydroponics,Climate controlled greenhouse or hoophouse,Yes,0,68,65,,,,,,,,,,Burlap,Perlite,none,,,,,,No,Yes,"Perlite,Burlap","Perlite, Other",burlap food grade,,,We compost it.,,No,No testing,0,,,,Well/Groundwater,,No,Untreated,,Yes,4 times per year,4 times per year,Refrigerator or cooler,Yes. List varieties soaked.,peas,No,,,Yes,"Before handling seeds,Before harvesting,Before packaging,At random times",No,,,Daily or more,Daily or more,Once a week,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,24,No,None,,,,Yes,It is verbally communicated at the point of sale,None of these,,Yes,"Employee Food Safety Training,Water Testing","Employee Food Safety Training,Water Testing",,Some college,"Internet (websites or videos),Informally from other growers","Internet (websites or videos),Informally from other growers",,Yes,"On-the-job training,Produce Safety Alliance","On-the-job training,Produce Safety Alliance",
3/14/2019 12:30,3/14/2019 12:33,IP Address,173.89.70.118,19,170,FALSE,3/21/2019 12:33,R_2RP9z3XyHqexlvy,,I would like to proceed with the survey.,Yes,,,Yes,,,44606,2011,Greater than $50000,None of these.,,ounces,,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2019 13:43,3/14/2019 13:45,IP Address,99.92.74.231,16,120,FALSE,3/21/2019 13:50,R_1Fy7gppVQfBhnyC,,I would like to proceed with the survey.,Yes,,,No,2,2,60030,2015,Prefer Not to Answer,None of these.,,ounces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
3/14/2019 19:39,3/14/2019 19:49,IP Address,162.217.120.10,100,625,TRUE,3/14/2019 19:49,R_DAaLfWl9HsCZgEV,,I would like to proceed with the survey.,Yes,,,No,3,1,60034,2019,Less than $5000,None of these.,,ounces,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other plants or crops,"Vegetables eaten raw (such as lettuce),Vegetables rarely eaten raw (such as squash),Fresh herbs,Edible flowers,Seedlings",,,,Container farm (not stacked),Climate controlled greenhouse or hoophouse,Yes,50,68,55,,,,,,,,No,No,Conventional soil,none,none,Conventional soil,,,"Soil blend, conventional",,,,,,,,,It is recycled.,,No,No testing,0,,,"Overhead watering
(Water touches microgreens.)",Well/Groundwater,,Yes,Reverse osmosis,,Yes,Less than once per year,Less than once per year,Refrigerator or cooler,No,,No,,,Yes,"Before handling seeds,Before harvesting,Before packaging,At random times",Yes,Disposable,"While preparing growth media or soil,While handling seeds,While harvesting,While packaging",Once a week,Once a week,Once a week,Once a week,Cut with scissors/knife,,,Refrigerator/Cooler,Plastic,,12,Yes,All varieties - not specified,All,,,Yes,It is verbally communicated at the point of sale,None of these,,No,No routine documentation,No routine documentation,,Some college,"Internet (websites or videos),Workshop or class","Internet (websites or videos),Workshop or class",,Yes,A food safety training specifically for microgreens,A food safety training specifically for microgreens,
3/15/2019 9:38,3/15/2019 9:39,IP Address,190.207.49.218,100,84,TRUE,3/15/2019 9:39,R_1cYAFdUOtk9iK4O,,I would like to proceed with the survey.,No,venezuela,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2019 18:30,3/18/2019 18:31,IP Address,184.13.90.216,16,90,FALSE,3/25/2019 18:31,R_2wLxc4dRo88nbh0,,I would like to proceed with the survey.,Yes,,,Yes,,,25262,2016,$5000 - $9999,None of these.,,pounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
